year,site,treeID,taxon,date,weather,recorder,caterpillars,caterpillar.mass,notes,mass.uncertain
2019,INS,6,Birch,130,wet,Recorder3,0,0,,
2019,NEW,1,Birch,130,wet,Recorder3,0,0,,
2019,NEW,2,Birch,130,wet,Recorder3,0,0,,
2019,NEW,3B,Birch,130,wet,Recorder3,0,0,,
2019,NEW,4B,Alder,130,wet,Recorder3,0,0,,
2019,NEW,7,Alder,130,wet,Recorder3,0,0,,
2019,NEW,5B,Birch,130,wet,Recorder3,0,0,,
2019,NEW,8,Birch,130,wet,Recorder3,0,0,,
2019,NEW,17,Birch,130,wet,Recorder3,0,0,,
2019,RSY,1,Sycamore,130,dry,Recorder16,0,0,,
2019,RSY,2,Sycamore,130,dry,Recorder16,0,0,,
2019,RSY,5,Elm,130,dry,Recorder6,0,0,,
2019,RSY,7,Sycamore,130,dry,Recorder16,0,0,,
2019,FOF,1B,Sycamore,130,dry,Recorder16,1,0.03,,
2019,FOF,4,Sycamore,130,dry,Recorder16,0,0,,
2019,FOF,5,Sycamore,130,dry,Recorder6,0,0,,
2019,FOF,9,Elm,130,dry,Recorder6,0,0,,
2019,FOF,6,Sycamore,130,dry,Recorder6,0,0,,
2019,FOF,7,Oak,130,dry,Recorder16,0,0,,
2019,LVN,17,Birch,130,dry,Recorder16,0,0,,
2019,LVN,2,Birch,130,dry,Recorder16,0,0,,
2019,LVN,3,Birch,130,dry,Recorder16,0,0,,
2019,LVN,18,Oak,130,dry,Recorder6,0,0,,
2019,LVN,19,Rowan,130,dry,Recorder6,0,0,,
2019,LVN,6,Birch,130,dry,Recorder6,1,<0.02,,
2019,LVN,7,Oak,130,dry,Recorder6,0,0,,
2019,LVN,8,Ash,130,dry,Recorder6,0,0,,
2019,MCH,1,Birch,130,dry,Recorder16,0,0,,
2019,MCH,7,Sycamore,130,dry,Recorder16,1,0.03,,
2019,MCH,2,Ash,130,dry,Recorder16,0,0,,
2019,MCH,17,Ash,130,dry,Recorder16,0,0,,
2019,MCH,3,Sycamore,130,dry,Recorder6,0,0,,
2019,MCH,4,Sycamore,130,dry,Recorder6,5,0.07,"1 LOST, MASS FOR 4",1
2019,MCH,5B,Oak,130,dry,Recorder6,0,0,,
2019,MCH,16,Oak,130,dry,Recorder6,0,0,,
2019,PTH,6,Sycamore,130,dry,Recorder16,0,0,,
2019,PTH,4B,Sycamore,130,dry,Recorder16,0,0,,
2019,PTH,8,Oak,130,dry,Recorder6,1,<0.02,,
2019,PTH,1,Oak,130,dry,Recorder6,1,<0.02,,
2019,PTH,2B,Hazel,130,dry,Recorder6,2,<0.02,,
2019,PTH,3,Alder,130,dry,Recorder6,0,0,,
2019,BIR,3,Alder,130,wet,Recorder16,0,0,,
2019,BIR,2,Birch,130,wet,Recorder16,0,0,,
2019,BIR,8,Birch,130,wet,Recorder16,0,0,,
2019,BIR,1,Birch,130,wet,Recorder16,0,0,,
2019,BIR,4,Sycamore,130,wet,Recorder6,0,0,,
2019,BIR,5,Sycamore,130,wet,Recorder6,0,0,,
2019,BIR,7,Oak,130,wet,Recorder6,0,0,,
2019,BIR,6,Sycamore,130,wet,Recorder6,0,0,,
2019,BLG,17,Elm,130,wet,Recorder16,0,0,,
2019,BLG,6,Elm,130,wet,Recorder16,0,0,,
2019,BLG,7,Oak,130,wet,Recorder16,0,0,,
2019,BLG,5,Elm,130,wet,Recorder16,0,0,,
2019,BLG,4B,Sycamore,130,wet,Recorder16,0,0,,
2019,BLG,9,Oak,130,wet,Recorder16,0,0,,
2019,BLG,2,Sycamore,130,wet,Recorder6,1,<0.02,,
2019,BLG,1,Sycamore,130,wet,Recorder6,1,0.02,,
2019,BLA,2,Beech,130,rain,Recorder16,0,0,,
2019,BLA,7,Ash,130,rain,Recorder6,0,0,,
2019,BLA,3,Hazel,130,rain,Recorder16,0,0,,
2019,BLA,4B,Birch,130,rain,Recorder6,0,0,,
2019,BLA,5,Beech,130,rain,Recorder16,0,0,,
2019,BLA,6,Birch,130,rain,Recorder6,0,0,,
2019,DNM,1,Birch,130,wet,Recorder16,0,0,,
2019,DNM,8,Willow,130,wet,Recorder16,0,0,,
2019,DNM,17,Birch,130,wet,Recorder16,0,0,,
2019,DNM,3,Birch,130,wet,Recorder16,0,0,,
2019,DNM,4,Alder,130,wet,Recorder6,0,0,,
2019,DNM,5,Birch,130,wet,Recorder6,0,0,,
2019,DNM,7,Willow,130,wet,Recorder6,0,0,,
2019,DNM,6,Alder,130,wet,Recorder6,0,0,,
2019,DNC,2,Birch,130,wet,Recorder6,0,0,,
2019,DNC,17,Willow,130,wet,Recorder6,0,0,,
2019,DNC,3B,Rowan,130,wet,Recorder6,0,0,,
2019,DNC,4,Willow,130,wet,Recorder6,0,0,,
2019,DNC,5B,Willow,130,wet,Recorder6,0,0,,
2019,DNC,6B,Birch,130,wet,Recorder16,0,0,,
2019,DNS,1,Alder,130,wet,Recorder6,0,0,,
2019,DNS,5,Rowan,130,wet,Recorder6,0,0,,
2019,DNS,7,Willow,130,wet,Recorder16,0,0,,
2019,DNS,3,Willow,130,wet,Recorder16,0,0,,
2019,DNS,13,Willow,130,wet,Recorder16,0,0,,
2019,DNS,4,Willow,130,wet,Recorder16,0,0,,
2019,DLW,10,Willow,131,dry,Recorder16,0,0,,
2019,DLW,9,Birch,131,dry,Recorder16,0,0,,
2019,DLW,11,Willow,131,dry,Recorder16,0,0,,
2019,DLW,12,Field maple,131,dry,Recorder6,0,0,,
2019,DLW,13,Birch,131,dry,Recorder6,0,0,,
2019,DLW,14,Willow,131,dry,Recorder6,0,0,,
2019,DLW,15,Birch,131,dry,Recorder6,0,0,,
2019,DLW,16,Birch,131,dry,Recorder6,0,0,,
2019,CRU,15,Alder,131,dry,Recorder6,0,0,,
2019,CRU,14,Alder,131,dry,Recorder6,0,0,,
2019,CRU,13,Birch,131,dry,Recorder6,0,0,,
2019,CRU,9,Birch,131,dry,Recorder6,0,0,,
2019,CRU,10,Birch,131,dry,Recorder16,0,0,,
2019,CRU,11,Birch,131,dry,Recorder16,0,0,,
2019,CRU,16,Birch,131,dry,Recorder16,0,0,,
2019,CRU,12,Willow,131,dry,Recorder16,0,0,,
2019,HWP,14,Alder,131,dry,Recorder16,0,0,,
2019,HWP,2,Hazel,131,dry,Recorder16,0,0,,
2019,HWP,3,Birch,131,dry,Recorder16,0,0,,
2019,HWP,15,Alder,131,dry,Recorder16,0,0,,
2019,HWP,8,Birch,131,dry,Recorder6,0,0,,
2019,HWP,9,Beech,131,dry,Recorder6,0,0,,
2019,HWP,11,Oak,131,dry,Recorder6,0,0,,
2019,HWP,12,Birch,131,dry,Recorder6,0,0,,
2019,AVI,13,Birch,131,dry,Recorder16,0,0,,
2019,AVI,14,Birch,131,dry,Recorder16,0,0,,
2019,AVI,15,Birch,131,dry,Recorder16,0,0,,
2019,AVI,9,Birch,131,dry,Recorder16,0,0,,
2019,AVI,10,Birch,131,dry,Recorder6,2,<0.02,,
2019,AVI,11,Birch,131,dry,Recorder6,0,0,,
2019,AVI,16,Birch,131,dry,Recorder6,0,0,,
2019,AVI,12,Birch,131,dry,Recorder6,3,0.04,,
2019,SLS,16,Birch,131,dry,Recorder16,0,0,,
2019,SLS,15,Birch,131,dry,Recorder16,0,0,,
2019,SLS,10,Birch,131,dry,Recorder16,0,0,,
2019,SLS,9,Birch,131,dry,Recorder6,0,0,,
2019,SLS,11,Willow,131,dry,Recorder6,0,0,,
2019,SLS,12,Birch,131,dry,Recorder6,0,0,,
2019,SLS,13,Willow,131,dry,Recorder6,0,0,,
2019,SLS,14,Birch,131,dry,Recorder6,0,0,,
2019,TOM,9,Birch,131,dry,Recorder6,0,0,,
2019,TOM,10,Birch,131,dry,Recorder6,0,0,,
2019,TOM,11,Birch,131,dry,Recorder6,0,0,,
2019,TOM,12,Birch,131,dry,Recorder6,0,0,,
2019,TOM,13,Birch,131,dry,Recorder16,0,0,,
2019,TOM,14,Birch,131,dry,Recorder16,0,0,,
2019,TOM,15,Birch,131,dry,Recorder16,0,0,,
2019,TOM,16,Birch,131,dry,Recorder16,0,0,,
2019,DAV,17,Alder,131,dry,Recorder6,0,0,,
2019,DAV,16,Alder,131,dry,Recorder6,0,0,,
2019,DAV,15,Birch,131,dry,Recorder6,0,0,,
2019,DAV,11,Alder,131,dry,Recorder6,0,0,,
2019,DAV,12,Ash,131,dry,Recorder6,0,0,,
2019,DAV,10,Alder,131,dry,Recorder6,0,0,,
2019,DAV,13,Sycamore,131,dry,Recorder16,0,0,,
2019,DAV,14,Sycamore,131,dry,Recorder16,0,0,,
2019,ART,9,Birch,131,dry,Recorder16,0,0,,
2019,ART,16,Birch,131,dry,Recorder16,0,0,,
2019,ART,12,Beech,131,dry,Recorder16,0,0,,
2019,ART,11,Chestnut,131,dry,Recorder6,1,<0.02,,
2019,ART,17,Oak,131,dry,Recorder6,1,<0.02,,
2019,ART,15,Oak,131,dry,Recorder6,0,0,,
2019,ART,14,Beech,131,dry,Recorder6,0,0,,
2019,ART,19,Birch,131,dry,Recorder6,0,0,,
2019,FOU,21,Birch,131,dry,Recorder6,2,0.04,,
2019,FOU,18,Cherry,131,dry,Recorder6,0,0,,
2019,FOU,14,Oak,131,dry,Recorder6,0,0,,
2019,FOU,20,Elm,131,dry,Recorder6,1,<0.02,,
2019,FOU,12,Sycamore,131,dry,Recorder6,1,<0.02,,
2019,FOU,11,Elm,131,dry,Recorder16,1,0.03,,
2019,FOU,13,Sycamore,131,dry,Recorder16,1,<0.02,,
2019,FOU,19,Elm,131,dry,Recorder16,1,,,
2019,ALN,16,Alder,131,dry,Recorder16,0,0,,
2019,ALN,11,Alder,131,dry,Recorder16,0,0,,
2019,ALN,10,Birch,131,dry,Recorder16,0,0,,
2019,ALN,15,Birch,131,dry,Recorder16,0,0,,
2019,ALN,17,Birch,131,dry,Recorder6,0,0,,
2019,ALN,13,Birch,131,dry,Recorder6,1,<0.02,,
2019,ALN,12,Birch,131,dry,Recorder6,0,0,,
2019,ALN,19,Birch,131,dry,Recorder6,0,0,,
2019,TAI,9,Beech,131,dry,Recorder16,0,0,,
2019,TAI,10,Lime,131,dry,Recorder16,0,0,,
2019,TAI,16,Beech,131,dry,Recorder16,0,0,,
2019,TAI,14,Willow,131,dry,Recorder6,0,0,,
2019,TAI,19,Sycamore,131,dry,Recorder6,0,0,,
2019,TAI,17,Ash,131,dry,Recorder6,0,0,,
2019,TAI,8,Sycamore,131,dry,Recorder6,0,0,,
2019,TAI,11,Beech,131,dry,Recorder6,0,0,,
2019,TAI,15,Beech,131,dry,Recorder6,0,0,,
2019,DOR,11,Alder,132,dry,Recorder16,0,0,,
2019,DOR,12,Alder,132,dry,Recorder6,0,0,,
2019,DOR,13,Alder,132,dry,Recorder6,0,0,,
2019,DOR,15,Sycamore,132,dry,Recorder6,0,0,,
2019,DOR,14,Ash,132,dry,Recorder6,0,0,,
2019,DOR,17,Alder,132,dry,Recorder6,0,0,,
2019,DOR,10,Elm,132,dry,Recorder16,0,0,,
2019,OSP,10,Elm,132,dry,Recorder6,0,0,,
2019,OSP,1,Beech,132,dry,Recorder6,0,0,,
2019,OSP,12,Beech,132,dry,Recorder16,0,0,,
2019,OSP,13,Sycamore,132,dry,Recorder16,0,0,,
2019,OSP,14,Sycamore,132,dry,Recorder16,0,0,,
2019,OSP,15,Beech,132,dry,Recorder16,1,<0.02,,
2019,OSP,16,Beech,132,dry,Recorder16,0,0,,
2019,SPD,10,Oak,132,dry,Recorder6,0,0,,
2019,SPD,9,Birch,132,dry,Recorder6,0,0,,
2019,SPD,11,Oak,132,dry,Recorder6,0,0,,
2019,SPD,12,Birch,132,dry,Recorder6,0,0,,
2019,SPD,13,Oak,132,dry,Recorder6,0,0,,
2019,SPD,14,Oak,132,dry,Recorder16,0,0,,
2019,SPD,15,Oak,132,dry,Recorder16,0,0,,
2019,SPD,16,Oak,132,dry,Recorder16,0,0,,
2019,DEL,10,Sycamore,132,dry,Recorder6,0,0,,
2019,DEL,11,Elm,132,dry,Recorder6,1,,,
2019,DEL,12,Sycamore,132,dry,Recorder6,0,0,,
2019,DEL,13,Beech,132,dry,Recorder6,0,0,,
2019,DEL,14,Beech,132,dry,Recorder16,0,0,,
2019,DEL,15,Oak,132,dry,Recorder16,0,0,,
2019,DEL,16,Beech,132,dry,Recorder16,0,0,,
2019,DEL,17,Oak,132,dry,Recorder16,0,0,,
2019,MUN,16,Beech,132,dry,Recorder16,0,0,,
2019,MUN,9a,Beech,132,dry,Recorder6,0,0,,
2019,MUN,10,Beech,132,dry,Recorder16,0,0,,
2019,MUN,11,Oak,132,dry,Recorder6,0,0,,
2019,MUN,18,Rowan,132,dry,Recorder6,0,0,,
2019,MUN,14,Oak,132,dry,Recorder6,0,0,,
2019,MUN,15,Alder,132,dry,Recorder6,0,0,,
2019,MUN,13,Birch,132,dry,Recorder6,0,0,,
2019,CAR,9,Birch,132,dry,Recorder16,0,0,,
2019,CAR,10,Birch,132,dry,Recorder16,0,0,,
2019,CAR,14,Birch,132,dry,Recorder16,0,0,,
2019,CAR,11,Birch,132,dry,Recorder6,0,0,,
2019,CAR,12,Birch,132,dry,Recorder6,0,0,,
2019,CAR,13,Willow,132,dry,Recorder6,0,0,,
2019,AVN,15,Oak,132,dry,Recorder16,0,0,,
2019,AVN,12,Birch,132,dry,Recorder16,0,0,,
2019,AVN,11,Hazel,132,dry,Recorder16,0,0,,
2019,AVN,10,Oak,132,dry,Recorder16,0,0,,
2019,AVN,13,Oak,132,dry,Recorder6,0,0,,
2019,AVN,16,Rowan,132,dry,Recorder6,1,<0.02,,
2019,AVN,17,Birch,132,dry,Recorder6,0,0,,
2019,AVN,14,Oak,132,dry,Recorder6,0,0,,
2019,AVN,18,Rowan,132,dry,Recorder6,0,0,,
2019,RTH,9,Ash,132,dry,Recorder6,0,0,,
2019,RTH,17,Oak,132,dry,Recorder6,0,0,,
2019,RTH,11,Oak,132,dry,Recorder6,0,0,,
2019,RTH,12,Oak,132,dry,Recorder6,0,0,,
2019,RTH,13,Oak,132,dry,Recorder16,1,<0.02,,
2019,RTH,14,Oak,132,dry,Recorder16,0,0,,
2019,RTH,16,Oak,132,dry,Recorder16,0,0,,
2019,RTH,15,Birch,132,dry,Recorder16,0,0,,
2019,FSH,16,Birch,132,dry,Recorder6,0,0,,
2019,FSH,15,Rowan,132,dry,Recorder6,0,0,,
2019,FSH,14,Hazel,132,dry,Recorder6,0,0,,
2019,FSH,11,Birch,132,dry,Recorder6,0,0,,
2019,FSH,12,Ash,132,dry,Recorder16,0,0,,
2019,FSH,18,Birch,132,dry,Recorder16,0,0,,
2019,FSH,17,Birch,132,dry,Recorder16,0,0,,
2019,FSH,10,Rowan,132,dry,Recorder16,0,0,,
2019,INS,16,Alder,132,dry,Recorder6,0,0,,
2019,INS,15,Birch,132,dry,Recorder6,0,0,,
2019,INS,14,Birch,132,dry,Recorder6,0,0,,
2019,INS,13,Rowan,132,dry,Recorder6,0,0,,
2019,INS,12,Birch,132,dry,Recorder6,0,0,,
2019,INS,11,Rowan,132,dry,Recorder6,1,<0.02,,
2019,INS,17,Aspen,132,dry,Recorder6,0,0,,
2019,INS,10,Birch,132,dry,Recorder6,0,0,,
2019,INS,9,Rowan,132,dry,Recorder16,0,0,,
2019,NEW,9,Birch,132,dry,Recorder16,0,0,,
2019,NEW,10,Birch,132,dry,Recorder16,0,0,,
2019,NEW,15,Birch,132,dry,Recorder6,0,0,,
2019,NEW,11,Birch,132,dry,Recorder16,0,0,,
2019,NEW,12,Alder,132,dry,Recorder6,0,0,,
2019,NEW,13,Birch,132,dry,Recorder6,0,0,,
2019,NEW,14,Alder,132,dry,Recorder6,0,0,,
2019,NEW,16,Birch,132,dry,Recorder6,0,0,,
2019,CAL,9,Birch,131,wet,Recorder3,0,0,,
2019,CAL,11,Birch,131,wet,Recorder3,0,0,,
2019,CAL,13,Birch,131,wet,Recorder3,0,0,,
2019,CAL,15,Willow,131,wet,Recorder3,0,0,,
2019,CAL,17,Birch,131,wet,Recorder3,0,0,,
2019,CAL,14,Birch,131,wet,Recorder3,0,0,,
2019,CAL,12,Rowan,131,wet,Recorder3,0,0,,
2019,CAL,10,Rowan,131,wet,Recorder3,0,0,,
2019,KCK,9,Beech,131,wet,Recorder3,0,0,,
2019,KCK,10,Beech,131,wet,Recorder3,0,0,,
2019,KCK,11,Beech,131,wet,Recorder3,0,0,,
2019,KCK,12,Beech,131,wet,Recorder3,0,0,,
2019,KCK,13,Beech,131,wet,Recorder3,0,0,,
2019,KCK,14,Beech,131,wet,Recorder3,0,0,,
2019,KCK,16,Beech,131,wet,Recorder3,0,0,,
2019,KCK,17,Sycamore,131,wet,Recorder3,0,0,,
2019,KCZ,16,Oak,131,wet,Recorder3,0,0,,
2019,KCZ,15,Birch,131,wet,Recorder3,0,0,,
2019,KCZ,14,Oak,131,wet,Recorder3,0,0,,
2019,KCZ,13,Oak,131,wet,Recorder3,0,0,,
2019,KCZ,12,Oak,131,wet,Recorder3,0,0,,
2019,KCZ,11,Hazel,131,wet,Recorder3,0,0,,
2019,KCZ,10,Oak,131,wet,Recorder3,0,0,,
2019,KCZ,9,Beech,131,wet,Recorder3,0,0,,
2019,PIT,1,Rowan,131,wet,Recorder3,0,0,,
2019,PIT,18,Oak,131,wet,Recorder3,0,0,,
2019,PIT,5,Oak,131,wet,Recorder3,0,0,,
2019,PIT,7,Oak,131,wet,Recorder3,0,0,,
2019,PIT,9,Hazel,131,wet,Recorder3,0,0,,
2019,PIT,11,Oak,131,wet,Recorder3,0,0,,
2019,PIT,13,Oak,131,wet,Recorder3,0,0,,
2019,DUN,14,Ash,131,dry,Recorder3,0,0,,
2019,DUN,9,Sycamore,131,dry,Recorder3,0,0,,
2019,DUN,10,Beech,131,dry,Recorder3,0,0,,
2019,DUN,15,Beech,131,dry,Recorder3,0,0,,
2019,DUN,16,Birch,131,dry,Recorder3,1,0.04,,
2019,DUN,11,Beech,131,dry,Recorder3,0,0,,
2019,DUN,13,Rowan,131,dry,Recorder3,0,0,,
2019,DUN,12,Beech,131,dry,Recorder3,1,0.04,,
2019,STY,10,Birch,131,dry,Recorder3,0,0,,
2019,STY,11,Sycamore,131,dry,Recorder3,0,0,,
2019,STY,19,Birch,131,dry,Recorder3,0,0,,
2019,STY,13,Sycamore,131,dry,Recorder3,0,0,,
2019,STY,14,Sycamore,131,dry,Recorder3,0,0,,
2019,STY,15,Ash,131,dry,Recorder3,0,0,,
2019,STY,16,Rowan,131,dry,Recorder3,0,0,,
2019,STY,17,Sycamore,131,dry,Recorder3,0,0,,
2019,SER,16,Birch,131,dry,Recorder3,1,0.01,,
2019,SER,17,Birch,131,dry,Recorder3,0,0,,
2019,SER,10,Sycamore,131,dry,Recorder3,2,0.08,,
2019,SER,11,Sycamore,131,dry,Recorder3,1,0.01,,
2019,SER,12,Elm,131,dry,Recorder3,0,0,,
2019,SER,13,Sycamore,131,dry,Recorder3,0,0,,
2019,SER,14,Alder,131,dry,Recorder3,0,0,,
2019,SER,15,Sycamore,131,dry,Recorder3,1,0.08,,
2019,GLF,10,Oak,131,dry,Recorder3,0,0,,
2019,GLF,11,Oak,131,dry,Recorder3,0,0,,
2019,GLF,12,Ash,131,dry,Recorder3,0,0,,
2019,GLF,13,Beech,131,dry,Recorder3,0,0,,
2019,GLF,14,Beech,131,dry,Recorder3,0,0,,
2019,GLF,18,Birch,131,dry,Recorder3,0,0,,
2019,GLF,19,Beech,131,dry,Recorder3,1,0.02,,
2019,GLF,16,Sycamore,131,dry,Recorder3,0,0,,
2019,GLF,17,Ash,131,dry,Recorder3,0,0,,
2019,DOW,1,Beech,131,dry,Recorder3,0,0,,
2019,DOW,3,Birch,131,dry,Recorder3,0,0,,
2019,DOW,5,Sycamore,131,dry,Recorder3,0,0,,
2019,DOW,7,Beech,131,dry,Recorder3,0,0,,
2019,DOW,19,Oak,131,dry,Recorder3,0,0,,
2019,DOW,11,Birch,131,dry,Recorder3,0,0,,
2019,DOW,13,Beech,131,dry,Recorder3,0,0,,
2019,DOW,17,Birch,131,dry,Recorder3,0,0,,
2019,BAD,8,Beech,131,dry,Recorder3,0,0,,
2019,BAD,9,Sycamore,131,dry,Recorder3,0,0,,
2019,BAD,10,Beech,131,dry,Recorder3,0,0,,
2019,BAD,11,Ash,131,dry,Recorder3,0,0,,
2019,BAD,14,Sycamore,131,dry,Recorder3,0,0,,
2019,BAD,12,Willow,131,dry,Recorder3,0,0,,
2019,BAD,13,Sycamore,131,dry,Recorder3,0,0,,
2019,EDI,9,Sycamore,131,dry,Recorder3,0,0,,
2019,EDI,10,Sycamore,131,dry,Recorder3,0,0,,
2019,EDI,11,Sycamore,131,dry,Recorder3,0,0,,
2019,EDI,12,Oak,131,dry,Recorder3,0,0,,
2019,EDI,13,Oak,131,dry,Recorder3,0,0,,
2019,EDI,14,Sycamore,131,dry,Recorder3,0,0,,
2019,EDI,15,Sycamore,131,dry,Recorder3,0,0,,
2019,EDI,16,Sycamore,131,dry,Recorder3,1,0.01,,
2019,RSY,10,Sycamore,132,dry,Recorder3,0,0,,
2019,RSY,11,Sycamore,132,dry,Recorder3,0,0,,
2019,RSY,12,Sycamore,132,dry,Recorder3,0,0,,
2019,RSY,13,Sycamore,132,dry,Recorder3,0,0,,
2019,RSY,14,Sycamore,132,dry,Recorder3,0,0,,
2019,RSY,16,Elm,132,dry,Recorder3,0,0,,
2019,RSY,15,Sycamore,132,dry,Recorder3,0,0,,
2019,FOF,10,Beech,132,dry,Recorder3,0,0,,
2019,FOF,11,Sycamore,132,dry,Recorder3,0,0,,
2019,FOF,12,Sycamore,132,dry,Recorder3,1,<0.02,,
2019,FOF,16,Sycamore,132,dry,Recorder3,0,0,,
2019,FOF,13,Sycamore,132,dry,Recorder3,0,0,,
2019,FOF,14,Sycamore,132,dry,Recorder3,0,0,,
2019,LVN,9,Birch,132,dry,Recorder3,0,0,,
2019,LVN,10,Birch,132,dry,Recorder3,0,0,,
2019,LVN,11,Oak,132,dry,Recorder3,0,0,,
2019,LVN,20,Birch,132,dry,Recorder3,0,0,,
2019,LVN,13,Oak,132,dry,Recorder3,0,0,,
2019,LVN,14,Alder,132,dry,Recorder3,1,0.02,,
2019,LVN,15,Alder,132,dry,Recorder3,0,0,,
2019,LVN,16,Birch,132,dry,Recorder3,0,0,,
2019,MCH,11,Sycamore,132,dry,Recorder3,1,<0.02,,
2019,MCH,12,Sycamore,132,dry,Recorder3,0,0,,
2019,MCH,13,Oak,132,dry,Recorder3,1,0.06,,
2019,MCH,6,Oak,132,dry,Recorder3,13,0.39,,
2019,MCH,15,Oak,132,dry,Recorder3,2,0.11,,
2019,PTH,13,Elm,132,dry,Recorder3,0,0,,
2019,PTH,14,Sycamore,132,dry,Recorder3,1,0.01,,
2019,PTH,15,Ash,132,dry,Recorder3,0,0,,
2019,PTH,9,Oak,132,dry,Recorder3,0,0,,
2019,PTH,10,Elm,132,dry,Recorder3,0,0,,
2019,PTH,16,Elm,132,dry,Recorder3,0,0,,
2019,PTH,12,Sycamore,132,dry,Recorder3,2,0.02,,
2019,BIR,9,Birch,132,dry,Recorder3,4,0.02,,
2019,BIR,10,Birch,132,dry,Recorder3,2,0.02,,
2019,BIR,11,Oak,132,dry,Recorder3,0,0,,
2019,BIR,12,Alder,132,dry,Recorder3,0,0,,
2019,BIR,13,Oak,132,dry,Recorder3,0,0,,
2019,BIR,14,Oak,132,dry,Recorder3,0,0,,
2019,BLG,16,Hazel,132,dry,Recorder3,0,0,,
2019,BLG,15,Sycamore,132,dry,Recorder3,0,0,,
2019,BLG,14,Rowan,132,dry,Recorder3,3,0.02,,
2019,BLG,13,Sycamore,132,dry,Recorder3,8,0.07,,
2019,BLG,10,Oak,132,dry,Recorder3,5,0.04,,
2019,BLG,11,Sycamore,132,dry,Recorder3,0,0,,
2019,BLG,18,Sycamore,132,dry,Recorder3,0,0,,
2019,BLA,9,Ash,132,dry,Recorder3,0,0,,
2019,BLA,11,Hazel,132,dry,Recorder3,0,0,,
2019,BLA,16,Hazel,132,dry,Recorder3,0,0,,
2019,BLA,12,Beech,132,dry,Recorder3,0,0,,
2019,BLA,15,Birch,132,dry,Recorder3,0,0,,
2019,BLA,13,Alder,132,dry,Recorder3,0,0,,
2019,DNM,15,Birch,132,dry,Recorder3,0,0,,
2019,DNM,16,Birch,132,dry,Recorder3,0,0,,
2019,DNM,9,Birch,132,dry,Recorder3,0,0,,
2019,DNM,10,Birch,132,dry,Recorder3,0,0,,
2019,DNM,11,Alder,132,dry,Recorder3,0,0,,
2019,DNM,12,Birch,132,dry,Recorder3,0,0,,
2019,DNM,13,Rowan,132,dry,Recorder3,0,0,,
2019,DNM,14,Alder,132,dry,Recorder3,0,0,,
2019,DNC,11,Birch,132,dry,Recorder3,0,0,,
2019,DNC,10,Birch,132,dry,Recorder3,0,0,,
2019,DNC,9,Willow,132,dry,Recorder3,0,0,,
2019,DNC,13,Willow,132,dry,Recorder3,0,0,,
2019,DNC,14,Sycamore,132,dry,Recorder3,0,0,,
2019,DNC,15,Sycamore,132,dry,Recorder3,0,0,,
2019,DNC,16,Alder,132,dry,Recorder3,0,0,,
2019,DNC,19,Alder,132,dry,Recorder3,0,0,,
2019,DNC,18,Alder,132,dry,Recorder3,0,0,,
2019,DNS,9,Rowan,132,dry,Recorder3,0,0,,
2019,DNS,14,Sycamore,132,dry,Recorder3,0,0,,
2019,DNS,15,Birch,132,dry,Recorder3,0,0,,
2019,DNS,12,Willow,132,dry,Recorder3,0,0,,
2019,DNS,10,Willow,132,dry,Recorder3,0,0,,
2019,DNS,11,Willow,132,dry,Recorder3,0,0,,
2019,CAL,8,Willow,133,dry,Recorder16,0,0,,
2019,CAL,1,Birch,133,dry,Recorder16,0,0,,
2019,CAL,7,Rowan,133,dry,Recorder16,0,0,,
2019,CAL,5B,Rowan,133,dry,Recorder16,0,0,,
2019,CAL,6,Rowan,133,dry,Recorder6,1,<0.02,,
2019,CAL,4B,Birch,133,dry,Recorder6,0,0,,
2019,CAL,2B,Birch,133,dry,Recorder6,0,0,,
2019,KCK,1,Hazel,133,dry,Recorder16,0,0,,
2019,KCK,18,Beech,133,dry,Recorder16,0,0,,
2019,KCK,19,Beech,133,dry,Recorder16,0,0,,
2019,KCK,4,Beech,133,dry,Recorder16,0,0,,
2019,KCK,20,Beech,133,dry,Recorder16,0,0,,
2019,KCK,6,Sycamore,133,dry,Recorder16,0,0,,
2019,KCZ,1,Oak,133,dry,Recorder6,0,0,,
2019,KCZ,7,Oak,133,dry,Recorder16,0,0,,
2019,KCZ,3,Oak,133,dry,Recorder6,0,0,,
2019,KCZ,4,Oak,133,dry,Recorder16,0,0,,
2019,KCZ,5,Oak,133,dry,Recorder6,0,0,,
2019,KCZ,6,Oak,133,dry,Recorder6,0,0,,
2019,KCZ,8,Beech,133,dry,Recorder6,0,0,,
2019,PIT,17,Oak,133,dry,Recorder16,0,0,,
2019,PIT,6,Oak,133,dry,Recorder6,2,<0.02,,
2019,PIT,8,Hazel,133,dry,Recorder6,0,0,,
2019,PIT,10,Oak,133,dry,Recorder6,2,<0.02,,
2019,PIT,12,Oak,133,dry,Recorder6,0,0,,
2019,PIT,14,Oak,133,dry,Recorder6,3,<0.02,,
2019,PIT,16,Oak,133,dry,Recorder6,17,0.05,,
2019,DUN,8,Oak,133,dry,Recorder16,0,0,,
2019,DUN,1B,Beech,133,dry,Recorder16,0,0,,
2019,DUN,3,Beech,133,dry,Recorder6,0,0,,
2019,DUN,6B,Beech,133,dry,Recorder6,0,0,,
2019,DUN,5,Sycamore,133,dry,Recorder6,1,<0.02,,
2019,DUN,4,Beech,133,dry,Recorder6,1,<0.02,,
2019,STY,1,Willow,133,dry,Recorder16,0,0,,
